1.097843702882528305e-02,-1.316181197762489319e-02,1.571067050099372864e-02,5.208851769566535950e-02
1.032034680247306824e-02,9.912420809268951416e-02,1.831509545445442200e-02,-1.047728955745697021e-01
1.527655683457851410e-02,9.880566596984863281e-02,1.307645067572593689e-02,-9.083431959152221680e-02
2.021684125065803528e-02,1.067941039800643921e-01,8.534735068678855896e-03,-9.320503473281860352e-02
2.555654570460319519e-02,1.619882285594940186e-01,3.874483052641153336e-03,-1.697202324867248535e-01
3.365595638751983643e-02,9.981489181518554688e-02,-4.611528944224119186e-03,-7.361320406198501587e-02
3.864670172333717346e-02,6.080244854092597961e-02,-8.292188867926597595e-03,-1.848462224006652832e-02
4.168682545423507690e-02,3.632836043834686279e-03,-9.216420352458953857e-03,6.117215007543563843e-02
4.186846688389778137e-02,3.160285949707031250e-02,-6.157812662422657013e-03,1.244492456316947937e-02
4.344860836863517761e-02,4.864361137151718140e-02,-5.535566247999668121e-03,-1.764168590307235718e-02
4.588078707456588745e-02,8.924046158790588379e-02,-6.417650729417800903e-03,-8.260465413331985474e-02
5.034280940890312195e-02,-2.528581023216247559e-02,-1.054788380861282349e-02,8.446428924798965454e-02
4.907852038741111755e-02,3.110190108418464661e-02,-6.324669346213340759e-03,-7.865116000175476074e-03
5.063361674547195435e-02,5.325688421726226807e-02,-6.717924959957599640e-03,-4.574552923440933228e-02
5.329646170139312744e-02,2.095939591526985168e-02,-9.005201980471611023e-03,-2.238035202026367188e-03
5.434443056583404541e-02,4.367362707853317261e-02,-9.117104113101959229e-03,-4.292673245072364807e-02
5.652811378240585327e-02,-4.484804719686508179e-02,-1.126344129443168640e-02,8.314926922321319580e-02
5.428571254014968872e-02,8.045708388090133667e-02,-7.105977740138769150e-03,-1.130749732255935669e-01
5.830856785178184509e-02,-1.462629437446594238e-02,-1.275972649455070496e-02,2.432362735271453857e-02
