1.632978057861328125e+01,1.206140899658203125e+01,-6.700682044029235840e-01,2.902981996536254883e+00,5.459897220134735107e-02,-1.583374291658401489e-02
1.631861305236816406e+01,1.210706710815429688e+01,-6.700680851936340332e-01,2.739480018615722656e+00,5.433499813079833984e-02,-1.583373174071311951e-02
1.630744552612304688e+01,1.214999961853027344e+01,-6.700679659843444824e-01,2.575977802276611328e+00,5.407107621431350708e-02,-1.583373732864856720e-02
1.629627799987792969e+01,1.219020748138427734e+01,-6.700679063796997070e-01,2.412476062774658203e+00,5.380710214376449585e-02,-1.583373732864856720e-02
1.628518676757812500e+01,1.223048400878906250e+01,-6.655066609382629395e-01,2.416590452194213867e+00,5.341506376862525940e-02,-2.351920679211616516e-02
1.627417182922363281e+01,1.227082920074462891e+01,-6.608795523643493652e-01,2.420700788497924805e+00,5.289495736360549927e-02,-3.120465204119682312e-02
1.626323509216308594e+01,1.231124305725097656e+01,-6.561651229858398438e-01,2.424805641174316406e+00,5.224680155515670776e-02,-3.889016807079315186e-02
1.625237846374511719e+01,1.235172462463378906e+01,-6.513419747352600098e-01,2.428903341293334961e+00,5.147062987089157104e-02,-4.657566547393798828e-02
1.624160575866699219e+01,1.239227485656738281e+01,-6.463884711265563965e-01,2.432992696762084961e+00,5.056629329919815063e-02,-5.426108837127685547e-02
1.623051071166992188e+01,1.243642234802246094e+01,-6.656603217124938965e-01,2.648844957351684570e+00,4.966468364000320435e-02,-5.409807711839675903e-02
1.621910095214843750e+01,1.248416805267333984e+01,-6.845901012420654297e-01,2.864714384078979492e+00,4.876577854156494141e-02,-5.393508076667785645e-02
1.620738220214843750e+01,1.253551101684570312e+01,-7.031790018081665039e-01,3.080600500106811523e+00,4.786953702569007874e-02,-5.377206951379776001e-02
1.619535827636718750e+01,1.259045314788818359e+01,-7.214279174804687500e-01,3.296503305435180664e+00,4.697601497173309326e-02,-5.360902473330497742e-02
1.618303680419921875e+01,1.264899349212646484e+01,-7.393378019332885742e-01,3.512422561645507812e+00,4.608522355556488037e-02,-5.344597995281219482e-02
1.617009925842285156e+01,1.270747280120849609e+01,-7.762586474418640137e-01,3.508769989013671875e+00,4.468272253870964050e-02,-8.415144681930541992e-02
1.615654945373535156e+01,1.276589202880859375e+01,-8.129539489746093750e-01,3.505137205123901367e+00,4.276838526129722595e-02,-1.148568838834762573e-01
1.614239311218261719e+01,1.282424926757812500e+01,-8.493411540985107422e-01,3.501529455184936523e+00,4.034231603145599365e-02,-1.455623656511306763e-01
1.612763786315917969e+01,1.288254642486572266e+01,-8.853380680084228516e-01,3.497949838638305664e+00,3.740456700325012207e-02,-1.762677878141403198e-01
1.611228942871093750e+01,1.294078350067138672e+01,-9.208624362945556641e-01,3.494401454925537109e+00,3.395502269268035889e-02,-2.069730758666992188e-01
1.609671592712402344e+01,1.299628353118896484e+01,-9.344460368156433105e-01,3.330131053924560547e+00,3.063465841114521027e-02,-1.992155164480209351e-01
1.608091545104980469e+01,1.304904747009277344e+01,-9.480327963829040527e-01,3.165929317474365234e+00,2.744366228580474854e-02,-1.914579570293426514e-01
1.606488800048828125e+01,1.309907531738281250e+01,-9.616221189498901367e-01,3.001793861389160156e+00,2.438202872872352600e-02,-1.837004870176315308e-01
1.604863357543945312e+01,1.314636898040771484e+01,-9.752139449119567871e-01,2.837721586227416992e+00,2.144972980022430420e-02,-1.759430766105651855e-01
1.603215408325195312e+01,1.319092845916748047e+01,-9.888078570365905762e-01,2.673710107803344727e+00,1.864658482372760773e-02,-1.681856662034988403e-01
1.601644897460937500e+01,1.323889446258544922e+01,-9.423141479492187500e-01,2.877961874008178711e+00,1.714110746979713440e-02,-9.032823890447616577e-02
1.600152778625488281e+01,1.329026603698730469e+01,-8.952690958976745605e-01,3.082293748855590820e+00,1.693324185907840729e-02,-1.247103791683912277e-02
1.598739242553710938e+01,1.334504413604736328e+01,-8.481484651565551758e-01,3.286675453186035156e+00,1.802298612892627716e-02,6.538616865873336792e-02
1.597403526306152344e+01,1.340322685241699219e+01,-8.014283180236816406e-01,3.491076946258544922e+00,2.041037008166313171e-02,1.432433575391769409e-01
1.596144199371337891e+01,1.346481513977050781e+01,-7.555847167968750000e-01,3.695467948913574219e+00,2.409534528851509094e-02,2.211005538702011108e-01
1.594862270355224609e+01,1.352366733551025391e+01,-7.691751122474670410e-01,3.531286716461181641e+00,2.790958248078823090e-02,2.288572341203689575e-01
1.593557739257812500e+01,1.357978057861328125e+01,-7.827622294425964355e-01,3.367027997970581055e+00,3.185314685106277466e-02,2.366138547658920288e-01
1.592230510711669922e+01,1.363315486907958984e+01,-7.963455319404602051e-01,3.202688455581665039e+00,3.592582792043685913e-02,2.443704307079315186e-01
1.590880680084228516e+01,1.368378829956054688e+01,-8.099244236946105957e-01,3.038265943527221680e+00,4.012784361839294434e-02,2.521269619464874268e-01
1.589508247375488281e+01,1.373167991638183594e+01,-8.234983086585998535e-01,2.873757362365722656e+00,4.445914179086685181e-02,2.598834037780761719e-01
1.588019561767578125e+01,1.378290843963623047e+01,-8.932117223739624023e-01,3.073821067810058594e+00,4.749808833003044128e-02,1.823401749134063721e-01
1.586412811279296875e+01,1.383747386932373047e+01,-9.640406966209411621e-01,3.273927450180053711e+00,4.924472793936729431e-02,1.047975271940231323e-01
1.584686946868896484e+01,1.389537525177001953e+01,-1.035512089729309082e+00,3.474075555801391602e+00,4.969902709126472473e-02,2.725510857999324799e-02
1.582841682434082031e+01,1.395661258697509766e+01,-1.107152223587036133e+00,3.674267053604125977e+00,4.886092990636825562e-02,-5.028731003403663635e-02
1.580877494812011719e+01,1.402118778228759766e+01,-1.178486943244934082e+00,3.874505519866943359e+00,4.673049226403236389e-02,-1.278297901153564453e-01
1.578947830200195312e+01,1.408581638336181641e+01,-1.157814145088195801e+00,3.877752780914306641e+00,4.473062232136726379e-02,-1.199956312775611877e-01
1.577053165435791016e+01,1.415049934387207031e+01,-1.136808633804321289e+00,3.880972385406494141e+00,4.286122694611549377e-02,-1.121614724397659302e-01
1.575193977355957031e+01,1.421523571014404297e+01,-1.115491986274719238e+00,3.884165525436401367e+00,4.112253710627555847e-02,-1.043273434042930603e-01
1.573370838165283203e+01,1.428002452850341797e+01,-1.093886017799377441e+00,3.887334585189819336e+00,3.951431065797805786e-02,-9.649320691823959351e-02
1.571584129333496094e+01,1.434486579895019531e+01,-1.072012543678283691e+00,3.890480279922485352e+00,3.803671896457672119e-02,-8.865910768508911133e-02
1.569820117950439453e+01,1.440699005126953125e+01,-1.058418631553649902e+00,3.727427482604980469e+00,3.642975911498069763e-02,-9.641625732183456421e-02
1.568078708648681641e+01,1.446639537811279297e+01,-1.044823884963989258e+00,3.564342260360717773e+00,3.469356894493103027e-02,-1.041733771562576294e-01
1.566359996795654297e+01,1.452308273315429688e+01,-1.031228184700012207e+00,3.401221752166748047e+00,3.282810747623443604e-02,-1.119304820895195007e-01
1.564663982391357422e+01,1.457705020904541016e+01,-1.017631292343139648e+00,3.238063573837280273e+00,3.083325736224651337e-02,-1.196875646710395813e-01
1.562990570068359375e+01,1.462829685211181641e+01,-1.004033088684082031e+00,3.074864864349365234e+00,2.870918251574039459e-02,-1.274446845054626465e-01
1.561309146881103516e+01,1.467960166931152344e+01,-1.008859753608703613e+00,3.078314065933227539e+00,2.658634446561336517e-02,-1.273729056119918823e-01
1.559620285034179688e+01,1.473096466064453125e+01,-1.013331770896911621e+00,3.081772804260253906e+00,2.446464076638221741e-02,-1.273011714220046997e-01
1.557924556732177734e+01,1.478238487243652344e+01,-1.017449855804443359e+00,3.085241079330444336e+00,2.234412543475627899e-02,-1.272293925285339355e-01
1.556222534179687500e+01,1.483386230468750000e+01,-1.021213650703430176e+00,3.088717460632324219e+00,2.022478170692920685e-02,-1.271576434373855591e-01
1.554514789581298828e+01,1.488539886474609375e+01,-1.024623751640319824e+00,3.092201948165893555e+00,1.810675486922264099e-02,-1.270858496427536011e-01
1.552829742431640625e+01,1.493421077728271484e+01,-1.011022686958312988e+00,2.928816556930541992e+00,1.585940271615982056e-02,-1.348429322242736816e-01
1.551167392730712891e+01,1.498029994964599609e+01,-9.974212050437927246e-01,2.765385389328002930e+00,1.348267868161201477e-02,-1.425999850034713745e-01
1.549527740478515625e+01,1.502366352081298828e+01,-9.838195443153381348e-01,2.601905822753906250e+00,1.097672339528799057e-02,-1.503570377826690674e-01
1.547910690307617188e+01,1.506430149078369141e+01,-9.702175855636596680e-01,2.438375234603881836e+00,8.341453038156032562e-03,-1.581140607595443726e-01
1.546316337585449219e+01,1.510221290588378906e+01,-9.566156864166259766e-01,2.274790525436401367e+00,5.576932337135076523e-03,-1.658710539340972900e-01
1.544852828979492188e+01,1.514352226257324219e+01,-8.781176805496215820e-01,2.478538751602172852e+00,3.851431887596845627e-03,-1.035279184579849243e-01
1.543521213531494141e+01,1.518822669982910156e+01,-7.989861965179443359e-01,2.682275772094726562e+00,3.164984751492738724e-03,-4.118502140045166016e-02
1.542321872711181641e+01,1.523632717132568359e+01,-7.196027636528015137e-01,2.886025667190551758e+00,3.517656354233622551e-03,2.115784026682376862e-02
1.541254615783691406e+01,1.528782367706298828e+01,-6.403488516807556152e-01,3.089812994003295898e+00,4.909315612167119980e-03,8.350077271461486816e-02
1.540318584442138672e+01,1.534271621704101562e+01,-5.616061687469482422e-01,3.293661594390869141e+00,7.340048439800739288e-03,1.458436697721481323e-01
1.539354038238525391e+01,1.539757061004638672e+01,-5.787060856819152832e-01,3.291271209716796875e+00,9.129741229116916656e-03,1.073808073997497559e-01
1.538360500335693359e+01,1.545238590240478516e+01,-5.960946083068847656e-01,3.288922071456909180e+00,1.027843728661537170e-02,6.891802698373794556e-02
1.537337684631347656e+01,1.550716304779052734e+01,-6.136684417724609375e-01,3.286603450775146484e+00,1.078601647168397903e-02,3.045528568327426910e-02
1.536285495758056641e+01,1.556190109252929688e+01,-6.313244700431823730e-01,3.284304141998291016e+00,1.065255701541900635e-02,-8.007423020899295807e-03
1.535203933715820312e+01,1.561660099029541016e+01,-6.489590406417846680e-01,3.282013893127441406e+00,9.878043085336685181e-03,-4.647011682391166687e-02
1.534149646759033203e+01,1.567485713958740234e+01,-6.325578689575195312e-01,3.495353698730468750e+00,9.823398664593696594e-03,-3.278223332017660141e-03
1.533122730255126953e+01,1.573666858673095703e+01,-6.161360740661621094e-01,3.708708524703979492e+00,1.048864237964153290e-02,3.991365432739257812e-02
1.532122802734375000e+01,1.580203628540039062e+01,-5.999648571014404297e-01,3.922062635421752930e+00,1.187371648848056793e-02,8.310545235872268677e-02
1.531148910522460938e+01,1.587095928192138672e+01,-5.843153595924377441e-01,4.135399341583251953e+00,1.397871226072311401e-02,1.262972950935363770e-01
1.530199813842773438e+01,1.594343566894531250e+01,-5.694583654403686523e-01,4.348700523376464844e+00,1.680356264114379883e-02,1.694889962673187256e-01
1.529319000244140625e+01,1.601947402954101562e+01,-5.284658074378967285e-01,4.562380790710449219e+00,2.008968777954578400e-02,1.971662044525146484e-01
1.528504467010498047e+01,1.609907150268554688e+01,-4.887117743492126465e-01,4.776118755340576172e+00,2.383709140121936798e-02,2.248433679342269897e-01
1.527753829956054688e+01,1.618223381042480469e+01,-4.503700435161590576e-01,4.989916324615478516e+00,2.804571948945522308e-02,2.525203526020050049e-01
1.527064514160156250e+01,1.626895904541015625e+01,-4.136143326759338379e-01,5.203773498535156250e+00,3.271561488509178162e-02,2.801971435546875000e-01
1.526433467864990234e+01,1.635924720764160156e+01,-3.786182701587677002e-01,5.417687416076660156e+00,3.784678876399993896e-02,3.078736066818237305e-01
1.525802516937255859e+01,1.644680023193359375e+01,-3.785951137542724609e-01,5.253480434417724609e+00,4.297797381877899170e-02,3.078723251819610596e-01
1.525171566009521484e+01,1.653161621093750000e+01,-3.785683214664459229e-01,5.089273929595947266e+00,4.810914397239685059e-02,3.078709840774536133e-01
1.524540710449218750e+01,1.661369514465332031e+01,-3.785378634929656982e-01,4.925067901611328125e+00,5.324029549956321716e-02,3.078696727752685547e-01
1.523909854888916016e+01,1.669303703308105469e+01,-3.785038292407989502e-01,4.760861873626708984e+00,5.837142094969749451e-02,3.078683614730834961e-01
1.523279190063476562e+01,1.676964187622070312e+01,-3.784661293029785156e-01,4.596655845642089844e+00,6.350255757570266724e-02,3.078670501708984375e-01
1.522498130798339844e+01,1.684954261779785156e+01,-4.686528146266937256e-01,4.794271945953369141e+00,6.747050583362579346e-02,2.380805313587188721e-01
1.521564292907714844e+01,1.693273925781250000e+01,-5.602893233299255371e-01,4.991810798645019531e+00,7.027547061443328857e-02,1.682947576045989990e-01
1.520476055145263672e+01,1.701922798156738281e+01,-6.529519557952880859e-01,5.189301967620849609e+00,7.191731035709381104e-02,9.850937128067016602e-02
1.519232368469238281e+01,1.710900688171386719e+01,-7.462164759635925293e-01,5.386780261993408203e+00,7.239605486392974854e-02,2.872406505048274994e-02
1.517832946777343750e+01,1.720207786560058594e+01,-8.396584391593933105e-01,5.584279537200927734e+00,7.171172648668289185e-02,-4.106112942099571228e-02
1.516366386413574219e+01,1.729514503479003906e+01,-8.799601197242736816e-01,5.583997249603271484e+00,7.089915126562118530e-02,-4.875305294990539551e-02
1.514832878112792969e+01,1.738820648193359375e+01,-9.201287627220153809e-01,5.583743095397949219e+00,6.995839625597000122e-02,-5.644497647881507874e-02
1.513232612609863281e+01,1.748126602172851562e+01,-9.601434469223022461e-01,5.583519935607910156e+00,6.888943165540695190e-02,-6.413687765598297119e-02
1.511565971374511719e+01,1.757432174682617188e+01,-9.999831914901733398e-01,5.583333015441894531e+00,6.769226491451263428e-02,-7.182876020669937134e-02
1.509833240509033203e+01,1.766737556457519531e+01,-1.039626836776733398e+00,5.583186149597167969e+00,6.636692583560943604e-02,-7.952063530683517456e-02
1.508077907562255859e+01,1.775768852233886719e+01,-1.053195834159851074e+00,5.418748855590820312e+00,6.517084687948226929e-02,-7.176346331834793091e-02
1.506299972534179688e+01,1.784526062011718750e+01,-1.066766619682312012e+00,5.254335880279541016e+00,6.410410255193710327e-02,-6.400623917579650879e-02
1.504499435424804688e+01,1.793009376525878906e+01,-1.080338835716247559e+00,5.089945793151855469e+00,6.316657364368438721e-02,-5.624902620911598206e-02
1.502676200866699219e+01,1.801218605041503906e+01,-1.093912363052368164e+00,4.925574779510498047e+00,6.235842406749725342e-02,-4.849182814359664917e-02
1.500830364227294922e+01,1.809153938293457031e+01,-1.107486724853515625e+00,4.761221408843994141e+00,6.167957559227943420e-02,-4.073467105627059937e-02
1.499007225036621094e+01,1.816818237304687500e+01,-1.093909978866577148e+00,4.598536014556884766e+00,6.087135151028633118e-02,-4.849183559417724609e-02
1.497206687927246094e+01,1.824211311340332031e+01,-1.080332279205322266e+00,4.435834407806396484e+00,5.993386358022689819e-02,-5.624899640679359436e-02
1.495428752899169922e+01,1.831333160400390625e+01,-1.066753506660461426e+00,4.273114681243896484e+00,5.886711552739143372e-02,-6.400616466999053955e-02
1.493673419952392578e+01,1.838183784484863281e+01,-1.053173422813415527e+00,4.110373497009277344e+00,5.767107754945755005e-02,-7.176332920789718628e-02
1.491940784454345703e+01,1.844763183593750000e+01,-1.039592027664184570e+00,3.947607755661010742e+00,5.634576454758644104e-02,-7.952050119638442993e-02
1.490217304229736328e+01,1.851347160339355469e+01,-1.034107685089111328e+00,3.950366020202636719e+00,5.528020486235618591e-02,-6.392925977706909180e-02
1.488503265380859375e+01,1.857935714721679688e+01,-1.028447151184082031e+00,3.953134298324584961e+00,5.447457358241081238e-02,-4.833801463246345520e-02
1.486798858642578125e+01,1.864528846740722656e+01,-1.022653102874755859e+00,3.955910921096801758e+00,5.392875149846076965e-02,-3.274678438901901245e-02
1.485104274749755859e+01,1.871126747131347656e+01,-1.016768932342529297e+00,3.958693742752075195e+00,5.364281311631202698e-02,-1.715556532144546509e-02
1.483419513702392578e+01,1.877729225158691406e+01,-1.010837435722351074e+00,3.961480617523193359e+00,5.361675098538398743e-02,-1.564307371154427528e-03
1.481644821166992188e+01,1.884682846069335938e+01,-1.064837694168090820e+00,4.172186374664306641e+00,5.300542339682579041e-02,-3.667595237493515015e-02
1.479780483245849609e+01,1.891987800598144531e+01,-1.118608832359313965e+00,4.382915496826171875e+00,5.180899426341056824e-02,-7.178755104541778564e-02
1.477827262878417969e+01,1.899643898010253906e+01,-1.171930909156799316e+00,4.593680381774902344e+00,5.002735555171966553e-02,-1.068990901112556458e-01
1.475786304473876953e+01,1.907651329040527344e+01,-1.224583983421325684e+00,4.804492950439453125e+00,4.766048491001129150e-02,-1.420105397701263428e-01
1.473659038543701172e+01,1.916010284423828125e+01,-1.276347875595092773e+00,5.015363693237304688e+00,4.470846801996231079e-02,-1.771219521760940552e-01
1.471531772613525391e+01,1.924096298217773438e+01,-1.276337862014770508e+00,4.851629734039306641e+00,4.175650700926780701e-02,-1.771216690540313721e-01
1.469404602050781250e+01,1.931909370422363281e+01,-1.276328682899475098e+00,4.687896251678466797e+00,3.880444169044494629e-02,-1.771214008331298828e-01
1.467277431488037109e+01,1.939449501037597656e+01,-1.276320219039916992e+00,4.524162769317626953e+00,3.585238009691238403e-02,-1.771211773157119751e-01
1.465150260925292969e+01,1.946716880798339844e+01,-1.276312232017517090e+00,4.360428810119628906e+00,3.290038928389549255e-02,-1.771209239959716797e-01
1.463023090362548828e+01,1.953711318969726562e+01,-1.276304960250854492e+00,4.196695327758789062e+00,2.994835376739501953e-02,-1.771206855773925781e-01
1.460864830017089844e+01,1.960710716247558594e+01,-1.294930696487426758e+00,4.199628829956054688e+00,2.712689526379108429e-02,-1.692915707826614380e-01
1.458676338195800781e+01,1.967715072631835938e+01,-1.313087582588195801e+00,4.202635288238525391e+00,2.443581260740756989e-02,-1.614624708890914917e-01
1.456458377838134766e+01,1.974724578857421875e+01,-1.330796837806701660e+00,4.205708980560302734e+00,2.187518961727619171e-02,-1.536334007978439331e-01
1.454211616516113281e+01,1.981739234924316406e+01,-1.348079681396484375e+00,4.208846092224121094e+00,1.944513432681560516e-02,-1.458043754100799561e-01
1.451936721801757812e+01,1.988759231567382812e+01,-1.364957928657531738e+00,4.212041378021240234e+00,1.714550517499446869e-02,-1.379753202199935913e-01
1.449673461914062500e+01,1.996139907836914062e+01,-1.357941985130310059e+00,4.428427219390869141e+00,1.471933536231517792e-02,-1.455693989992141724e-01
1.447423458099365234e+01,2.003881263732910156e+01,-1.350004076957702637e+00,4.644778728485107422e+00,1.216659415513277054e-02,-1.531635075807571411e-01
1.445188331604003906e+01,2.011983108520507812e+01,-1.341096520423889160e+00,4.861091613769531250e+00,9.487274102866649628e-03,-1.607575565576553345e-01
1.442969703674316406e+01,2.020445442199707031e+01,-1.331171035766601562e+00,5.077361583709716797e+00,6.681398488581180573e-03,-1.683516055345535278e-01
1.440769386291503906e+01,2.029268074035644531e+01,-1.320180058479309082e+00,5.293583869934082031e+00,3.748970804736018181e-03,-1.759456545114517212e-01
1.438543891906738281e+01,2.038450813293457031e+01,-1.335278153419494629e+00,5.509674072265625000e+00,9.485799237154424191e-04,-1.680252999067306519e-01
1.436295032501220703e+01,2.047993850708007812e+01,-1.349312782287597656e+00,5.725824356079101562e+00,-1.719818566925823689e-03,-1.601050496101379395e-01
1.434024429321289062e+01,2.057897186279296875e+01,-1.362334370613098145e+00,5.942030906677246094e+00,-4.256204236298799515e-03,-1.521847844123840332e-01
